CASENUM,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,WKDY_IM,WKDY_IMNAME,YEAR,YEARNAME,HOUR,HOURNAME,HOUR_IM,HOUR_IMNAME,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,HARM_EVNAME,EVENT1_IM,EVENT1_IMNAME,MAN_COLL,MAN_COLLNAME,MANCOL_IM,MANCOL_IMNAME,RELJCT1,RELJCT1NAME,RELJCT1_IM,RELJCT1_IMNAME,RELJCT2,RELJCT2NAME,RELJCT2_IM,RELJCT2_IMNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,LGTCON_IM,LGTCON_IMNAME,WEATHER,WEATHERNAME,WEATHR_IM,WEATHR_IMNAME,SCH_BUS,SCH_BUSNAME,INT_HWY,INT_HWYNAME,MAX_SEV,MAX_SEVNAME,MAXSEV_IM,MAXSEV_IMNAME,NUM_INJ,NUM_INJNAME,NO_INJ_IM,NO_INJ_IMNAME,ALCOHOL,ALCOHOLNAME,ALCHL_IM,ALCHL_IMNAME
202304659289,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4139,141.34570405,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,8,8:00am-8:59am,8,8:00am-8:59am,36,36,36,36,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659329,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4142,23.399878123,1,1,1,1,0,1,1,January,2,Monday,2,Monday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,0,0,0,0,8,Pedestrian,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304659400,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4142,222.0578669,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,16,4:00pm-4:59pm,16,4:00pm-4:59pm,41,41,41,41,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659417,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4142,141.83585636,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,36,36,36,36,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659428,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,4142,159.26096295,1,1,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,30,30,30,30,18,Other Object (not fixed),18,Other Object (not fixed),0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,7,In Parking Lane/Zone,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659440,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4142,135.18572704,0,0,3,3,0,4,1,January,3,Tuesday,3,Tuesday,2023,2023,18,6:00pm-6:59pm,18,6:00pm-6:59pm,5,5,5,5,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved
202304659458,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,25.739583268,0,0,2,2,0,2,1,January,1,Sunday,1,Sunday,2023,2023,10,10:00am-10:59am,10,10:00am-10:59am,27,27,27,27,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,1,Alcohol Involved,1,Alcohol Involved
202304659530,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4146,134.67439368,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,5,5,5,5,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304659539,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,141.59880277,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,15,15,15,15,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659568,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4146,222.24582732,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,8,8:00am-8:59am,8,8:00am-8:59am,37,37,37,37,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659569,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,26.16185831,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304659600,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4146,23.300984338,1,1,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,30,30,30,30,8,Pedestrian,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304659627,40,40,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4147,221.35366521,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,20,8:00pm-8:59pm,20,8:00pm-8:59pm,59,59,59,59,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,1,Yes,1,Yes,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,98,Not Reported,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304659658,77,77,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,10,Stratum 10 - Other,4151,217.37927863,0,0,1,1,0,1,1,January,5,Thursday,5,Thursday,2023,2023,21,9:00pm-9:59pm,21,9:00pm-9:59pm,48,48,48,48,34,Ditch,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,3,On Median,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304659663,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4154,51.955064137,0,0,2,2,0,2,1,January,7,Saturday,7,Saturday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,54,54,54,54,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Front-to-Front,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304660274,64,64,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,305,153.7834668,0,0,2,2,0,2,1,January,1,Sunday,1,Sunday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,20,20,20,20,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,4,Dawn,4,Dawn,10,Cloudy,10,Cloudy,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304660329,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,295,59.492192666,0,0,2,2,0,2,1,January,1,Sunday,1,Sunday,2023,2023,19,7:00pm-7:59pm,19,7:00pm-7:59pm,15,15,15,15,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,6,Severe Crosswinds,6,Severe Crosswinds,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,1,Alcohol Involved,1,Alcohol Involved
202304660339,56,208,20,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,208,156.05143419,0,0,1,1,0,1,1,January,4,Wednesday,4,Wednesday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,50,50,50,50,30,Utility Pole/Light Support,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,4,On Roadside,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304660386,56,189,20,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,189,160.08175054,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,20,8:00pm-8:59pm,20,8:00pm-8:59pm,45,45,45,45,24,Guardrail Face,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Yes,1,Yes,19,Other location within Interchange Area,19,Other location within Interchange Area,1,Not an Intersection,3,On Median,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304660411,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4141,222.47241975,0,0,1,1,0,1,1,January,1,Sunday,1,Sunday,2023,2023,23,11:00pm-11:59pm,23,11:00pm-11:59pm,23,23,23,23,11,Live Animal,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304660438,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4141,141.63889146,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,37,37,37,37,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,8,Driveway Access Related,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304660472,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4143,130.03640335,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,1,1:00am-1:59am,1,1:00am-1:59am,51,51,51,51,33,Curb,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,3,On Median,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,1,Alcohol Involved,1,Alcohol Involved
202304660496,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4143,52.072729333,0,0,2,2,0,3,1,January,3,Tuesday,3,Tuesday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,13,13,13,13,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,10,Cloudy,10,Cloudy,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304660508,32,32,17,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,4145,220.3414238,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,45,45,45,45,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304660514,32,32,17,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,7,Stratum 7 - M/H Truck or Bus,4145,157.12432243,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,10,10:00am-10:59am,10,10:00am-10:59am,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304660528,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4148,141.94136347,0,0,2,1,1,1,1,January,6,Friday,6,Friday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,0,0,0,0,14,Parked Motor Vehicle,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,8,Driveway Access Related,8,Driveway Access Related,1,Not an Intersection,7,In Parking Lane/Zone,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304660537,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4148,54.752239818,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,30,30,30,30,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,4,Dawn,4,Dawn,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304660546,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4148,25.929429426,0,0,2,2,0,3,1,January,4,Wednesday,4,Wednesday,2023,2023,3,3:00am-3:59am,3,3:00am-3:59am,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,98,Not Reported,2,Intersection,98,Not Reported,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),3,3,3,3,2,No Alcohol Involved,2,No Alcohol Involved
202304660578,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,223.23894247,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,0,0,0,0,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304660656,22,22,5,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",2,Rural Area,4,Stratum 4 - LMY PV Serious Injury,4149,10.533108022,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,16,4:00pm-4:59pm,16,4:00pm-4:59pm,3,3,3,3,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304660673,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,10,Stratum 10 - Other,4150,218.84769319,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,9,9,9,9,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304660678,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4150,138.4046856,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,18,6:00pm-6:59pm,18,6:00pm-6:59pm,12,12,12,12,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304660687,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4150,53.178957614,0,0,2,2,0,3,1,January,7,Saturday,7,Saturday,2023,2023,11,11:00am-11:59am,11,11:00am-11:59am,20,20,20,20,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Front-to-Front,0,No,0,No,2,Intersection,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved
